type,trial,FB,fs_RT,fs_choice,fs_stims,id,ss_RT,ss_choice,ss_stims,transition
task,54.0,1,316.0,1,"(1, 0)",010,314,5,"(5, 4)",common
task,55.0,1,309.0,0,"(0, 1)",010,234,2,"(2, 3)",common
task,56.0,0,316.0,1,"(1, 0)",010,377,4,"(5, 4)",common
task,57.0,0,330.0,1,"(1, 0)",010,378,3,"(3, 2)",rare
task,58.0,0,362.0,0,"(0, 1)",010,329,3,"(2, 3)",common
task,59.0,1,371.0,1,"(1, 0)",010,165,5,"(5, 4)",common
task,60.0,0,356.0,1,"(1, 0)",010,225,5,"(5, 4)",common
task,61.0,1,313.0,1,"(1, 0)",010,290,2,"(2, 3)",rare
task,62.0,0,336.0,1,"(1, 0)",010,313,2,"(2, 3)",rare
task,63.0,0,368.0,1,"(1, 0)",010,373,2,"(3, 2)",rare
task,64.0,1,518.0,1,"(0, 1)",010,387,4,"(4, 5)",common
task,65.0,0,524.0,1,"(0, 1)",010,307,3,"(3, 2)",rare
task,66.0,0,540.0,1,"(1, 0)",010,435,4,"(5, 4)",common
task,67.0,1,483.0,0,"(0, 1)",010,540,2,"(3, 2)",common
task,68.0,1,443.0,0,"(0, 1)",010,425,2,"(2, 3)",common
task,69.0,1,487.0,0,"(1, 0)",010,522,5,"(4, 5)",rare
task,70.0,0,460.0,0,"(1, 0)",010,449,2,"(2, 3)",common
task,71.0,0,492.0,0,"(0, 1)",010,663,2,"(3, 2)",common
task,72.0,1,610.0,0,"(0, 1)",010,633,2,"(2, 3)",common
task,73.0,0,538.0,0,"(1, 0)",010,505,2,"(3, 2)",common
task,74.0,0,490.0,0,"(1, 0)",010,504,2,"(2, 3)",common
task,75.0,1,536.0,0,"(1, 0)",010,488,3,"(3, 2)",common
task,76.0,0,827.0,0,"(0, 1)",010,440,3,"(3, 2)",common
task,77.0,0,755.0,0,"(0, 1)",010,496,3,"(2, 3)",common
task,78.0,0,688.0,0,"(1, 0)",010,847,4,"(5, 4)",rare
task,79.0,1,535.0,0,"(1, 0)",010,424,3,"(3, 2)",common
task,80.0,0,697.0,0,"(0, 1)",010,552,2,"(2, 3)",common
task,81.0,0,520.0,1,"(1, 0)",010,502,5,"(5, 4)",common
task,82.0,1,539.0,1,"(0, 1)",010,743,4,"(4, 5)",common
task,83.0,1,590.0,1,"(1, 0)",010,527,4,"(5, 4)",common
task,84.0,1,665.0,1,"(1, 0)",010,438,4,"(4, 5)",common
task,85.0,0,521.0,1,"(1, 0)",010,463,4,"(5, 4)",common
task,86.0,1,863.0,1,"(0, 1)",010,476,4,"(4, 5)",common
task,87.0,1,610.0,1,"(0, 1)",010,477,4,"(5, 4)",common
task,88.0,1,637.0,1,"(1, 0)",010,469,4,"(4, 5)",common
task,89.0,1,683.0,1,"(0, 1)",010,476,4,"(5, 4)",common
task,90.0,1,511.0,1,"(0, 1)",010,470,4,"(4, 5)",common
task,91.0,0,480.0,1,"(0, 1)",010,429,4,"(4, 5)",common
task,92.0,1,524.0,1,"(1, 0)",010,421,4,"(5, 4)",common
task,93.0,0,639.0,1,"(0, 1)",010,654,3,"(2, 3)",rare
task,94.0,1,629.0,0,"(0, 1)",010,586,4,"(4, 5)",rare
task,95.0,0,741.0,0,"(1, 0)",010,397,3,"(3, 2)",common
task,96.0,0,435.0,0,"(1, 0)",010,451,3,"(3, 2)",common
task,97.0,0,1038.0,0,"(0, 1)",010,570,5,"(4, 5)",rare
task,98.0,1,790.0,0,"(0, 1)",010,484,3,"(3, 2)",common
task,99.0,1,427.0,0,"(0, 1)",010,243,5,"(5, 4)",rare
task,100.0,1,405.0,0,"(0, 1)",010,339,4,"(4, 5)",rare
task,101.0,0,496.0,0,"(0, 1)",010,259,3,"(3, 2)",common
task,102.0,0,436.0,0,"(0, 1)",010,378,2,"(2, 3)",common
task,103.0,1,411.0,0,"(0, 1)",010,379,5,"(4, 5)",rare
task,104.0,1,456.0,1,"(1, 0)",010,368,3,"(2, 3)",rare
task,105.0,1,413.0,1,"(1, 0)",010,359,5,"(4, 5)",common
task,106.0,1,607.0,1,"(0, 1)",010,268,4,"(5, 4)",common
task,107.0,0,568.0,1,"(1, 0)",010,382,4,"(4, 5)",common
task,108.0,1,444.0,1,"(0, 1)",010,379,4,"(4, 5)",common
task,109.0,0,526.0,1,"(1, 0)",010,435,4,"(4, 5)",common
task,110.0,1,429.0,1,"(1, 0)",010,436,4,"(5, 4)",common
task,111.0,1,491.0,1,"(0, 1)",010,451,4,"(4, 5)",common
task,112.0,0,410.0,1,"(1, 0)",010,757,3,"(2, 3)",rare
task,113.0,1,569.0,1,"(1, 0)",010,527,4,"(5, 4)",common
task,114.0,0,563.0,1,"(1, 0)",010,519,3,"(2, 3)",rare
task,115.0,0,496.0,1,"(1, 0)",010,423,4,"(5, 4)",common
task,116.0,0,499.0,1,"(1, 0)",010,558,5,"(5, 4)",common
task,117.0,1,584.0,1,"(0, 1)",010,503,5,"(5, 4)",common
task,118.0,1,464.0,1,"(1, 0)",010,734,2,"(3, 2)",rare
task,119.0,0,922.0,0,"(0, 1)",010,416,2,"(3, 2)",common
task,120.0,1,463.0,1,"(0, 1)",010,550,5,"(4, 5)",common
task,121.0,1,840.0,1,"(1, 0)",010,613,2,"(3, 2)",rare
task,122.0,0,760.0,0,"(0, 1)",010,589,4,"(4, 5)",rare
task,123.0,1,688.0,0,"(0, 1)",010,326,2,"(3, 2)",common
task,124.0,0,454.0,0,"(1, 0)",010,550,5,"(5, 4)",rare
task,125.0,0,608.0,0,"(1, 0)",010,366,2,"(2, 3)",common
task,126.0,1,380.0,0,"(0, 1)",010,318,5,"(5, 4)",rare
task,127.0,0,478.0,1,"(1, 0)",010,392,3,"(3, 2)",rare
task,128.0,1,419.0,0,"(0, 1)",010,414,3,"(3, 2)",common
task,129.0,0,392.0,0,"(0, 1)",010,285,2,"(2, 3)",common
task,130.0,0,414.0,0,"(0, 1)",010,326,5,"(4, 5)",rare
task,131.0,1,376.0,1,"(1, 0)",010,412,5,"(5, 4)",common
task,132.0,1,387.0,1,"(1, 0)",010,316,4,"(5, 4)",common
task,133.0,0,565.0,1,"(0, 1)",010,384,4,"(4, 5)",common
task,134.0,0,458.0,1,"(1, 0)",010,610,2,"(3, 2)",rare
task,135.0,1,476.0,1,"(1, 0)",010,674,4,"(5, 4)",common
task,136.0,1,423.0,1,"(0, 1)",010,356,4,"(4, 5)",common
task,137.0,1,403.0,1,"(0, 1)",010,369,4,"(5, 4)",common
task,138.0,1,387.0,1,"(0, 1)",010,403,4,"(5, 4)",common
task,139.0,1,509.0,1,"(0, 1)",010,362,4,"(5, 4)",common
task,140.0,0,428.0,1,"(0, 1)",010,536,3,"(2, 3)",rare
task,141.0,1,340.0,1,"(0, 1)",010,432,4,"(5, 4)",common
task,142.0,1,362.0,1,"(0, 1)",010,456,4,"(4, 5)",common
task,143.0,1,460.0,1,"(1, 0)",010,520,3,"(2, 3)",rare
task,144.0,1,429.0,1,"(1, 0)",010,417,4,"(4, 5)",common
task,145.0,0,438.0,1,"(1, 0)",010,448,4,"(4, 5)",common
task,146.0,0,464.0,1,"(0, 1)",010,432,2,"(2, 3)",rare
task,147.0,0,460.0,1,"(1, 0)",010,414,3,"(2, 3)",rare
task,148.0,1,457.0,0,"(1, 0)",010,495,4,"(5, 4)",rare
task,149.0,1,467.0,0,"(0, 1)",010,639,3,"(3, 2)",common
task,150.0,0,448.0,0,"(1, 0)",010,536,4,"(4, 5)",rare
task,151.0,1,441.0,0,"(0, 1)",010,455,3,"(2, 3)",common
task,152.0,0,649.0,0,"(1, 0)",010,759,3,"(2, 3)",common
task,153.0,1,1063.0,0,"(1, 0)",010,623,5,"(4, 5)",rare
task,154.0,1,680.0,0,"(0, 1)",010,422,4,"(5, 4)",rare
task,155.0,0,744.0,0,"(0, 1)",010,478,2,"(3, 2)",common
task,156.0,0,602.0,0,"(0, 1)",010,533,3,"(2, 3)",common
task,157.0,1,562.0,1,"(0, 1)",010,319,3,"(2, 3)",rare
task,158.0,0,394.0,1,"(0, 1)",010,327,5,"(4, 5)",common
task,159.0,0,409.0,0,"(1, 0)",010,326,2,"(2, 3)",common
task,160.0,1,600.0,1,"(1, 0)",010,436,5,"(5, 4)",common
task,161.0,1,406.0,1,"(1, 0)",010,389,4,"(5, 4)",common
task,162.0,0,536.0,1,"(0, 1)",010,195,4,"(5, 4)",common
task,163.0,1,647.0,1,"(1, 0)",010,372,4,"(5, 4)",common
task,164.0,1,671.0,0,"(0, 1)",010,244,3,"(2, 3)",common
task,165.0,0,575.0,1,"(1, 0)",010,373,3,"(3, 2)",rare
task,166.0,1,349.0,0,"(0, 1)",010,268,2,"(3, 2)",common
task,167.0,0,494.0,0,"(1, 0)",010,252,3,"(2, 3)",common
task,168.0,0,367.0,1,"(0, 1)",010,284,5,"(5, 4)",common
task,169.0,0,311.0,0,"(1, 0)",010,239,3,"(3, 2)",common
task,170.0,1,283.0,0,"(0, 1)",010,395,3,"(3, 2)",common
task,171.0,1,502.0,0,"(0, 1)",010,482,3,"(3, 2)",common
task,172.0,1,563.0,1,"(1, 0)",010,234,4,"(4, 5)",common
task,173.0,0,514.0,1,"(1, 0)",010,446,3,"(3, 2)",rare
task,174.0,0,378.0,0,"(0, 1)",010,345,4,"(4, 5)",rare
task,175.0,1,400.0,1,"(0, 1)",010,456,5,"(5, 4)",common
task,176.0,1,555.0,1,"(1, 0)",010,338,5,"(4, 5)",common
task,177.0,0,481.0,1,"(1, 0)",010,436,3,"(2, 3)",rare
task,178.0,0,333.0,1,"(1, 0)",010,273,5,"(5, 4)",common
task,179.0,0,313.0,0,"(0, 1)",010,282,3,"(3, 2)",common
task,180.0,1,435.0,1,"(0, 1)",010,231,4,"(4, 5)",common
task,181.0,1,349.0,1,"(1, 0)",010,160,4,"(4, 5)",common
task,182.0,1,337.0,0,"(0, 1)",010,263,2,"(2, 3)",common
task,183.0,1,307.0,1,"(1, 0)",010,187,5,"(5, 4)",common
task,184.0,0,284.0,1,"(1, 0)",010,191,5,"(5, 4)",common
task,185.0,0,249.0,0,"(0, 1)",010,57,2,"(2, 3)",common
task,186.0,1,361.0,0,"(0, 1)",010,257,2,"(3, 2)",common
task,187.0,1,440.0,1,"(0, 1)",010,62,2,"(2, 3)",rare
task,188.0,1,394.0,1,"(0, 1)",010,231,4,"(4, 5)",common
task,189.0,0,311.0,0,"(0, 1)",010,287,2,"(2, 3)",common
task,190.0,0,435.0,0,"(0, 1)",010,488,3,"(2, 3)",common
task,191.0,1,632.0,0,"(1, 0)",010,489,3,"(2, 3)",common
task,192.0,1,657.0,0,"(1, 0)",010,309,3,"(2, 3)",common
task,193.0,1,624.0,0,"(1, 0)",010,549,3,"(3, 2)",common
task,194.0,1,734.0,0,"(1, 0)",010,428,5,"(4, 5)",rare
task,195.0,1,815.0,0,"(0, 1)",010,607,3,"(3, 2)",common
task,196.0,1,521.0,0,"(0, 1)",010,622,4,"(4, 5)",rare
task,197.0,1,583.0,0,"(0, 1)",010,651,3,"(3, 2)",common
task,198.0,1,517.0,0,"(0, 1)",010,389,4,"(4, 5)",rare
task,199.0,1,447.0,0,"(0, 1)",010,493,3,"(3, 2)",common
